date,AAPL,AMZN,BAC,CVX,GOOGL,HD,JNJ,JPM,KO,MSFT,NVDA,PFE,PG,TSLA,UNH,VZ,WMT,XOM
2022-12-08,142.65,90.35,32.44,173.54,93.71,324.09,177.2,132.88,63.81,247.4,17.169,51.78,151.32,173.44,547.92,37.1,49.5933,104.42
2022-12-09,142.16,89.09,32.38,168.0,92.83,320.48,175.74,132.16,63.14,245.42,17.001,51.72,150.92,179.05,539.2,37.4,48.4367,103.54
2022-12-12,144.49,90.55,32.73,169.75,93.31,327.98,177.84,134.21,63.97,252.51,17.535,52.16,152.47,167.82,545.86,37.95,49.34,106.09
2022-12-13,145.47,92.49,32.75,173.53,95.63,332.89,179.21,134.08,63.99,256.92,18.072,53.07,152.24,160.95,538.22,37.86,49.1633,107.25
2022-12-14,143.21,91.58,32.28,172.33,95.07,333.43,179.76,133.41,63.99,257.22,17.674,54.48,152.84,156.8,538.36,37.45,48.89,106.46
2022-12-15,136.5,88.45,31.77,171.04,90.86,327.6,177.49,130.1,63.11,249.01,16.952,53.61,151.11,157.67,527.68,37.77,48.4533,105.44
2022-12-16,134.51,87.86,31.7,168.72,90.26,323.34,175.67,129.29,62.75,244.69,16.571,51.4,150.44,150.23,523.7,37.12,47.5833,104.7
2022-12-19,132.37,84.92,32.06,169.88,88.44,317.33,175.48,130.06,62.84,240.45,16.254,51.36,150.4,149.87,523.6,37.03,47.6,105.17
2022-12-20,132.3,85.19,32.19,172.67,89.02,314.84,175.67,130.69,62.79,241.8,16.085,51.32,150.46,137.8,520.21,36.99,48.0167,106.69
2022-12-21,135.45,86.77,32.68,174.7,89.58,319.36,177.68,132.16,63.8,244.43,16.501,51.66,151.84,137.57,527.54,37.78,48.3933,108.06
2022-12-22,132.23,83.79,32.39,172.08,87.76,316.12,177.03,130.66,63.34,238.19,15.339,51.64,152.19,125.35,527.09,38.31,47.8267,105.88
2022-12-23,131.86,85.25,32.47,177.4,89.23,318.73,177.48,131.28,63.82,238.73,15.206,51.83,152.62,123.15,531.31,38.41,47.9233,108.68
2022-12-27,130.03,83.04,32.53,179.63,87.39,319.55,177.43,131.74,64.21,236.96,14.121,51.13,153.95,109.1,531.99,39.25,47.9367,110.19
2022-12-28,126.04,81.82,32.77,176.98,86.02,315.73,176.66,132.46,63.57,234.53,14.036,50.8,151.96,112.71,528.45,38.81,47.0967,108.38
2022-12-29,129.61,84.18,33.14,178.32,88.45,320.41,177.56,133.22,63.95,241.01,14.603,51.33,152.59,121.82,529.88,39.26,47.3833,109.2
2022-12-30,129.93,84.0,33.12,179.49,88.23,315.86,176.65,134.1,63.61,239.82,14.614,51.24,151.56,123.18,530.18,39.4,47.2633,110.3
2023-01-03,125.07,85.82,33.51,173.99,89.12,315.91,178.19,135.12,62.95,239.58,14.315,51.26,151.57,108.1,518.64,40.12,47.8667,106.51
2023-01-04,126.36,85.14,34.14,172.14,88.08,319.73,180.13,136.38,62.92,229.1,14.749,50.13,152.23,113.64,504.5,41.13,47.92,106.82
2023-01-05,125.02,83.12,34.07,175.24,86.2,315.47,178.8,135.35,62.2,222.31,14.265,49.66,150.34,110.34,489.96,41.7,47.7567,109.21
2023-01-06,129.62,86.08,34.41,176.56,87.34,317.53,180.25,137.94,63.4,224.93,14.859,50.92,153.92,113.06,490.0,42.19,48.9267,110.53
2023-01-09,130.15,87.36,33.89,175.18,88.02,317.81,175.58,137.37,62.61,227.12,15.628,48.39,152.04,119.77,490.06,41.37,48.3167,108.47
2023-01-10,130.73,89.87,34.12,176.04,88.42,320.63,175.16,138.6,62.13,228.85,15.909,47.62,151.89,118.85,486.0,41.95,48.2867,110.09
2023-01-11,133.49,95.09,34.38,175.2,91.52,329.0,174.88,139.63,62.01,235.77,16.001,47.45,150.66,123.22,493.4,41.18,48.71,111.37
2023-01-12,133.41,95.27,34.47,177.08,91.13,329.87,174.0,139.49,61.21,238.51,16.511,47.71,149.81,123.56,495.67,41.81,48.27,113.22
2023-01-13,134.76,98.12,35.23,177.56,92.12,331.21,173.43,143.01,61.43,239.23,16.899,47.85,150.88,122.4,489.57,41.86,48.43,113.15
2023-01-17,135.94,96.05,34.52,180.49,91.29,327.53,172.36,140.8,61.68,240.35,17.702,46.08,150.44,131.49,485.08,40.85,48.1367,112.93
2023-01-18,135.21,95.46,33.72,177.23,91.12,323.69,169.76,136.57,59.81,235.81,17.377,45.0,146.41,128.78,476.24,39.97,46.9467,110.61
2023-01-19,135.27,93.68,33.23,179.0,93.05,310.88,169.53,134.75,59.72,231.93,16.765,44.96,142.42,127.17,484.36,40.06,46.2767,111.32
2023-01-20,137.87,97.25,33.85,180.9,98.02,315.0,168.74,135.08,60.08,240.22,17.839,45.11,142.97,133.42,486.72,40.0,46.8467,113.35
2023-01-23,141.11,97.52,34.32,180.66,99.79,315.48,168.31,137.27,60.23,242.58,19.193,44.98,141.05,143.75,485.81,39.63,47.5467,112.76
2023-01-24,142.53,96.32,34.57,180.83,97.7,317.69,168.31,138.45,60.55,242.04,19.265,44.71,141.82,143.89,491.6,40.42,47.6733,113.81
2023-01-25,141.86,97.18,34.87,179.08,95.22,317.26,169.51,139.12,60.93,240.61,19.323,45.07,141.72,144.43,492.5,40.33,47.4467,113.21
2023-01-26,143.96,99.22,35.34,187.79,97.52,313.81,168.89,139.98,60.81,248.0,19.802,44.25,141.15,160.27,492.48,40.27,47.4033,117.76
2023-01-27,145.93,102.24,35.45,179.45,99.37,316.69,168.23,140.32,60.49,248.16,20.365,43.79,140.57,177.9,486.05,40.64,47.7667,115.61
2023-01-30,143.0,100.55,35.3,174.2,96.94,314.24,162.0,139.13,60.64,242.71,19.162,43.55,141.01,166.66,485.79,41.05,47.3833,113.56
2023-01-31,144.29,103.13,35.48,174.02,98.84,324.17,163.42,139.96,61.32,247.81,19.537,44.16,142.38,173.22,499.19,41.57,47.9567,116.01
2023-02-01,145.43,105.15,35.92,171.36,100.43,328.09,164.92,139.59,61.33,252.75,20.943,43.97,143.19,181.41,497.0,41.69,48.2233,114.74
2023-02-02,150.82,112.91,36.13,169.01,107.74,339.79,165.54,138.94,60.28,264.6,21.709,44.34,142.17,188.27,470.83,41.83,47.8733,111.15
2023-02-03,154.5,103.39,36.43,169.45,104.78,331.5,164.61,141.09,59.83,258.35,21.1,44.06,142.61,189.98,472.02,41.51,47.2367,111.92
2023-02-06,151.73,102.18,36.37,169.64,102.9,329.27,163.36,141.92,60.17,256.77,21.089,43.76,141.4,194.76,475.24,41.28,46.8933,111.73
2023-02-07,154.65,102.11,36.77,174.09,107.64,325.2,163.4,143.65,60.07,267.56,22.173,43.59,140.02,196.81,476.88,40.55,46.9933,114.92
2023-02-08,151.92,100.05,36.5,170.0,99.37,320.79,163.61,142.64,59.72,266.73,22.205,43.98,138.57,201.29,483.22,40.52,46.74,113.92
2023-02-09,150.87,98.24,35.72,168.44,95.01,315.55,161.4,140.42,59.62,263.62,22.337,43.34,137.05,207.32,485.73,39.81,47.1733,114.35
2023-02-10,151.01,97.61,35.58,171.97,94.57,316.54,162.15,141.04,59.62,263.1,21.265,43.88,138.26,196.89,494.25,40.01,47.9067,119.17
2023-02-13,153.85,99.54,35.65,171.01,94.61,323.53,162.75,142.57,60.6,271.32,21.788,43.99,140.07,194.64,495.35,40.32,48.6367,117.8
2023-02-14,153.2,99.7,35.62,172.32,94.68,318.43,162.04,143.2,59.59,272.17,22.971,43.72,139.28,209.25,492.83,40.33,48.4967,116.42
2023-02-15,155.33,101.16,35.56,169.01,96.94,320.69,159.37,143.8,59.59,269.32,22.764,43.32,138.96,214.24,491.25,40.38,48.8567,116.07
2023-02-16,153.71,98.15,35.28,166.57,95.51,321.24,158.24,141.82,59.22,262.15,22.002,42.95,137.14,202.04,487.35,39.84,48.09,115.73
2023-02-17,152.55,97.2,35.35,162.85,94.35,317.95,160.39,142.24,60.12,258.06,21.388,43.21,140.01,208.31,499.08,40.22,48.8133,111.28
2023-02-21,148.48,94.58,34.52,161.0,91.79,295.5,158.0,139.63,59.8,252.67,20.655,42.7,139.91,197.37,491.31,39.2,49.11,111.17
2023-02-22,148.91,95.79,34.29,160.35,91.65,296.3,157.78,138.56,59.98,251.51,20.754,42.38,140.5,200.86,488.89,39.28,48.08,109.73
2023-02-23,149.4,95.82,34.26,161.93,90.89,299.31,157.73,139.67,60.09,254.77,23.664,42.3,140.05,202.07,491.69,38.53,47.3633,110.74
2023-02-24,146.71,93.5,34.21,162.41,89.13,296.66,155.97,140.93,59.84,249.22,23.286,41.75,139.26,196.88,484.33,38.74,47.49,110.75
2023-02-27,147.92,93.76,34.21,162.82,89.87,296.01,155.63,142.16,59.82,250.16,23.501,40.78,139.14,207.63,483.32,38.88,47.1467,110.55
2023-02-28,147.41,94.23,34.3,160.77,90.06,296.54,153.26,143.35,59.51,249.42,23.216,40.57,137.56,205.71,475.94,38.81,47.3767,109.91
2023-03-01,145.31,92.17,34.14,162.05,90.36,290.79,152.57,142.55,58.86,246.27,22.698,40.18,137.66,202.77,475.22,38.3,46.7167,110.89
2023-03-02,145.91,92.13,33.49,162.56,92.0,293.02,152.45,141.07,59.72,251.11,23.314,40.62,139.93,190.9,477.7,38.41,46.8333,111.4
2023-03-03,151.03,94.9,34.16,164.96,93.65,298.45,154.02,143.66,59.44,255.29,23.89,41.15,140.95,197.79,478.56,38.26,46.89,112.81
2023-03-06,153.83,93.75,34.09,166.17,95.13,298.21,155.56,142.82,60.36,256.87,23.554,41.11,140.35,193.81,480.78,38.15,46.8833,113.81
2023-03-07,151.6,93.55,33.0,164.03,93.86,290.7,154.09,138.62,60.01,254.15,23.288,40.34,137.56,187.71,473.88,37.91,46.4167,111.61
2023-03-08,152.87,93.92,32.56,162.99,94.25,291.49,152.96,137.8,60.04,253.7,24.181,40.12,137.58,182.0,470.6,37.53,46.0333,109.98
2023-03-09,150.59,92.25,30.54,160.51,92.32,288.0,151.24,130.34,59.46,252.32,23.436,39.46,136.57,172.92,464.91,36.55,45.7233,109.13
2023-03-10,148.5,90.73,30.27,159.67,90.63,286.31,151.61,133.65,59.21,248.59,22.965,39.39,137.19,173.44,460.33,36.68,45.6567,107.78
2023-03-13,150.47,92.43,28.51,158.71,91.11,286.52,153.06,131.25,59.81,253.92,22.966,39.86,138.14,174.48,463.68,36.54,45.79,106.54
2023-03-14,152.59,94.88,28.76,160.76,93.97,285.57,153.92,134.62,60.03,260.79,24.063,39.9,139.85,183.26,464.58,36.88,46.0333,106.94
2023-03-15,152.99,96.2,28.49,153.8,96.11,287.97,154.35,128.26,60.43,265.44,24.228,40.28,141.83,180.45,465.43,37.06,46.5467,101.62
2023-03-16,155.85,100.04,28.97,154.29,100.32,286.73,154.03,130.75,60.3,276.2,25.541,40.37,142.89,184.13,472.02,36.58,46.0933,101.03
2023-03-17,155.0,98.95,27.82,152.34,101.62,288.39,152.38,125.81,60.02,279.43,25.725,40.1,142.93,180.13,469.5,36.79,46.4667,99.84
2023-03-20,157.4,97.71,27.75,154.58,101.22,289.26,153.89,127.14,60.6,272.23,25.9,40.81,145.13,183.25,476.96,37.43,46.9667,102.45
2023-03-21,159.28,100.61,28.59,159.31,104.92,289.43,153.89,130.55,60.32,273.78,26.199,40.66,144.08,197.58,480.1,37.74,46.8067,107.04
2023-03-22,157.83,98.7,27.64,156.07,103.37,282.61,151.05,127.18,60.05,272.29,26.468,40.01,143.99,191.15,475.52,37.31,46.5067,104.59
2023-03-23,158.93,98.71,26.97,154.52,105.6,283.91,151.13,126.84,59.92,277.66,27.191,40.18,143.79,192.22,469.91,37.37,46.8833,103.41
2023-03-24,160.25,98.13,27.14,156.06,105.44,283.02,152.65,124.91,60.9,280.57,26.779,40.39,146.72,190.41,475.99,37.66,47.2667,103.53
2023-03-27,158.28,98.04,28.49,157.65,102.46,281.27,153.3,128.49,61.35,276.38,26.531,40.22,145.95,191.81,481.9,38.05,48.0567,105.8
2023-03-28,157.65,97.24,28.12,159.49,101.03,280.82,151.82,128.88,61.42,275.23,26.41,39.99,146.36,189.19,472.58,38.0,47.87,107.12
2023-03-29,160.77,100.25,28.67,160.86,101.39,283.36,153.31,129.14,61.86,280.51,26.984,40.25,146.81,193.88,466.59,38.48,48.0767,108.96
2023-03-30,162.36,102.0,28.3,162.39,100.89,285.36,153.43,128.75,61.85,284.05,27.383,40.38,147.45,195.28,470.06,38.66,48.5567,109.49
2023-03-31,164.9,103.29,28.6,163.16,103.73,295.12,155.0,130.31,62.03,288.3,27.777,40.8,148.69,207.46,472.59,38.89,49.15,109.66
2023-04-03,166.17,102.41,28.59,169.95,104.36,297.73,156.85,130.16,62.4,287.23,27.965,41.35,149.51,194.77,494.19,39.22,49.5633,116.13
2023-04-04,165.63,103.95,27.98,169.04,104.72,294.96,158.49,128.42,62.21,287.18,27.453,40.9,150.23,192.58,493.25,39.65,49.0767,115.02
2023-04-05,163.76,101.1,27.64,169.88,104.47,288.67,165.61,127.61,62.8,284.34,26.881,41.55,151.26,185.52,509.23,40.11,49.89,116.99
2023-04-06,164.66,102.06,27.84,167.65,108.42,288.61,165.15,127.47,62.84,291.6,27.037,41.5,152.22,185.06,512.81,39.48,50.2667,115.05
2023-04-10,162.03,102.17,27.94,168.29,106.44,291.17,164.32,127.89,62.69,289.39,27.579,41.73,150.96,184.51,515.18,39.35,50.17,114.54
2023-04-11,160.8,99.92,28.71,169.22,105.35,293.77,164.27,128.52,62.58,282.83,27.169,41.79,150.66,186.79,520.97,39.45,50.0233,115.35
2023-04-12,160.1,97.83,28.48,169.82,104.64,290.44,163.92,128.5,62.69,283.49,26.495,41.37,151.07,180.54,521.19,39.2,49.78,115.23
2023-04-13,165.56,102.4,28.56,172.09,107.43,292.15,166.11,128.99,63.15,289.84,26.463,41.47,151.77,185.9,526.23,39.32,49.83,115.77
2023-04-14,165.21,102.51,29.52,172.44,108.87,292.19,165.84,138.73,63.05,286.14,26.758,41.19,151.0,185.0,511.79,39.22,49.4933,116.05
2023-04-17,165.23,102.74,30.37,170.92,105.97,295.4,165.67,139.83,63.46,288.8,27.002,41.18,151.05,187.04,505.35,39.46,49.84,114.7
2023-04-18,166.47,102.3,30.56,170.52,104.5,298.95,161.01,141.4,63.56,288.37,27.667,40.55,151.21,184.31,504.48,38.94,49.95,116.94
2023-04-19,167.63,104.3,30.06,170.68,104.18,296.91,162.53,141.22,63.68,288.45,27.931,40.24,151.24,180.59,486.2,38.6,50.0033,116.57
2023-04-20,166.65,103.81,29.9,169.85,105.29,298.57,163.58,140.81,63.96,286.11,27.104,39.85,150.85,162.99,487.46,37.19,50.3233,115.64
2023-04-21,165.02,106.96,29.87,169.12,105.41,300.04,162.69,140.54,64.05,285.76,27.119,40.21,156.07,165.08,483.82,37.32,50.5767,116.01
2023-04-24,165.33,106.21,29.76,171.48,105.97,301.64,163.68,140.73,63.95,281.77,27.042,39.91,156.35,162.55,488.94,37.1,50.92,118.2
2023-04-25,163.77,102.57,28.84,168.99,103.85,296.33,165.18,137.67,63.85,275.42,26.241,39.33,156.39,160.67,491.92,37.3,50.5233,116.52
2023-04-26,163.76,104.98,28.44,165.98,103.71,288.07,162.62,135.23,63.55,295.37,26.956,38.63,154.58,153.75,482.95,36.92,50.3033,115.45
2023-04-27,168.41,109.82,28.89,166.95,107.59,293.93,163.0,137.05,63.68,304.83,27.226,38.74,156.47,160.19,490.47,38.79,50.46,116.83
2023-04-28,169.68,105.45,29.28,168.58,107.34,300.54,163.7,138.24,64.15,307.26,27.749,38.89,156.38,164.31,492.09,38.83,50.3233,118.34
2023-05-01,169.59,102.05,29.04,167.24,107.2,297.7,163.6,141.2,64.3,305.56,28.91,39.21,156.57,161.83,495.7,38.71,50.53,114.67
2023-05-02,168.54,103.63,28.16,160.04,105.32,294.28,165.03,138.92,64.01,305.41,28.21,39.06,156.43,160.31,493.39,37.67,50.3933,110.1
2023-05-03,167.45,103.65,27.86,156.83,105.41,293.08,162.87,135.98,63.65,304.4,27.802,38.45,156.23,160.61,489.44,37.98,50.2067,107.93
2023-05-04,165.79,104.0,26.99,156.22,104.69,285.75,162.13,134.12,63.72,305.41,27.562,38.23,155.51,161.2,487.28,37.35,50.1567,106.04
2023-05-05,173.57,105.655,27.71,160.21,105.57,289.62,162.68,136.74,64.02,310.65,28.68,38.49,156.03,170.06,494.28,37.83,50.59,108.68
2023-05-08,173.5,105.83,27.69,159.58,107.77,287.93,162.31,137.07,63.92,308.65,29.151,38.67,155.3,171.79,492.62,37.83,50.9067,109.11
2023-05-09,171.77,106.62,27.66,159.12,107.35,290.58,161.05,136.41,63.39,307.0,28.571,38.48,153.71,169.15,490.38,37.57,50.9933,109.14
2023-05-10,173.555,110.19,27.32,157.09,111.75,289.03,161.65,136.48,63.5,312.31,28.885,38.3,154.03,168.54,490.07,37.63,50.85,107.74
2023-05-11,173.75,112.18,27.39,156.22,116.57,287.69,160.99,136.05,63.86,310.11,28.578,37.58,154.39,172.08,488.76,37.6,51.04,105.79
2023-05-12,172.57,110.26,27.09,156.62,117.51,290.47,160.78,134.1,64.11,308.97,28.34,37.35,155.96,167.98,491.23,37.59,51.0233,105.78
2023-05-15,172.07,111.2,27.65,157.2,116.51,288.54,159.55,135.23,63.94,309.46,28.953,37.16,156.01,166.35,486.86,36.77,50.6267,105.07
2023-05-16,172.07,113.4,27.36,153.51,119.51,282.33,159.34,134.32,63.22,311.74,29.213,37.01,155.74,166.52,479.72,36.05,49.9267,102.52
2023-05-17,172.69,115.5,28.57,155.71,120.84,292.39,158.99,138.45,63.15,314.0,30.178,36.75,155.08,173.86,484.81,36.18,49.8433,104.82
2023-05-18,175.05,118.15,28.47,154.01,122.83,295.16,158.48,139.5,62.8,318.52,31.678,36.48,152.53,176.89,479.23,36.13,50.49,105.77
2023-05-19,175.16,116.25,28.11,155.23,122.76,290.88,158.91,139.18,62.83,318.34,31.264,36.77,153.17,180.14,478.82,36.05,49.97,106.26
2023-05-22,174.2,115.01,28.34,152.44,125.05,290.66,156.87,138.03,61.51,321.18,31.176,38.75,149.16,188.87,480.62,35.96,49.53,104.97
2023-05-23,171.56,114.99,28.58,156.85,122.56,294.94,156.81,136.59,61.4,315.26,30.688,39.64,147.55,185.77,479.44,36.24,49.4367,106.4
2023-05-24,171.84,116.75,28.1,157.27,120.9,291.1,156.66,135.34,60.88,313.85,30.538,38.63,146.33,182.9,480.83,35.87,49.21,107.59
2023-05-25,172.99,115.0,28.17,154.56,123.48,286.75,154.41,135.67,60.41,325.92,37.98,37.83,145.39,184.47,477.7,34.82,48.72,105.66
2023-05-26,175.43,120.11,28.31,154.08,124.61,292.83,154.35,136.94,60.26,332.89,38.946,37.6,145.4,193.17,481.52,35.0,48.8067,104.97
2023-05-30,177.3,121.66,28.26,153.12,122.04,292.4,154.37,137.46,59.78,331.21,40.111,37.01,143.18,201.16,479.85,34.9,48.6867,104.04
2023-05-31,177.25,120.58,27.79,150.62,122.87,283.45,155.06,135.71,59.66,328.39,37.834,38.02,142.5,203.93,487.24,35.63,48.9567,102.18
2023-06-01,180.09,122.77,27.78,152.16,123.72,288.39,154.54,137.58,60.0,332.58,39.77,38.02,143.96,207.52,493.63,35.72,49.1367,103.36
2023-06-02,180.95,124.25,28.71,156.26,124.67,295.94,156.97,140.47,61.16,335.4,39.327,38.36,146.52,213.97,499.58,34.58,49.6067,105.76
2023-06-05,179.58,125.3,28.54,155.51,126.01,293.1,158.32,139.09,60.75,335.94,39.171,38.65,145.94,217.61,498.19,34.46,49.9333,105.29
2023-06-06,179.21,126.61,29.23,155.79,127.31,296.0,158.18,139.34,60.31,333.68,38.654,38.37,144.49,221.31,487.57,34.7,49.9267,106.15
2023-06-07,177.82,121.23,29.48,159.83,122.5,301.7,158.52,140.69,60.22,323.38,37.475,38.89,144.8,224.57,482.13,35.26,50.0,108.53
2023-06-08,180.57,124.25,29.23,159.24,122.14,301.09,160.26,140.73,60.37,325.26,38.51,39.09,146.44,234.86,490.23,35.43,50.7233,108.19
2023-06-09,180.96,123.43,29.27,158.86,122.23,297.35,160.01,141.01,60.47,326.79,38.77,38.97,146.56,244.4,493.62,35.47,51.03,107.39
2023-06-12,183.79,126.57,29.13,157.33,123.64,300.86,159.9,141.0,60.21,331.85,39.482,39.9,145.41,249.83,492.59,35.61,51.3667,106.42
2023-06-13,183.31,126.66,29.4,158.51,123.83,300.08,160.74,142.02,60.45,334.29,41.022,40.28,145.06,258.71,491.31,35.48,51.7667,106.44
2023-06-14,183.95,126.42,29.12,157.09,123.67,299.71,161.56,141.49,60.86,337.34,42.997,39.36,146.42,256.79,459.86,35.73,52.29,105.16
2023-06-15,186.01,127.11,29.37,158.28,125.09,302.02,163.73,143.09,61.23,348.1,42.653,39.75,148.45,255.9,465.89,36.44,52.5767,105.89
2023-06-16,184.92,125.49,29.19,157.26,123.53,300.38,164.23,143.26,61.67,342.33,42.692,40.06,149.54,260.54,458.49,36.46,51.8433,105.13
2023-06-20,185.01,125.78,28.87,153.68,123.1,301.41,164.13,142.53,61.26,338.05,43.808,39.34,148.16,274.45,469.39,35.81,51.3867,102.72
2023-06-21,183.96,124.83,28.57,154.88,120.55,300.7,163.88,142.32,61.43,333.56,43.045,38.9,149.44,259.46,476.75,35.83,51.4867,103.87
2023-06-22,187.0,130.15,27.96,152.64,123.15,301.18,165.62,139.58,61.85,339.71,43.025,38.73,149.95,264.61,479.05,35.85,51.9167,103.3
2023-06-23,186.68,129.33,27.75,151.35,122.34,300.81,165.48,138.85,61.2,335.02,42.209,38.3,148.46,256.6,477.0,35.51,51.82,102.4
2023-06-26,185.27,127.33,28.09,154.01,118.34,307.89,163.63,139.19,61.22,328.6,40.632,36.89,148.61,241.05,479.06,36.11,51.6833,104.29
2023-06-27,188.06,129.18,28.24,153.53,118.33,313.74,163.29,139.2,61.09,334.57,41.876,36.42,150.02,250.21,482.56,36.55,51.4967,104.55
2023-06-28,189.25,129.04,28.07,154.92,120.18,306.51,162.96,138.59,60.52,335.85,41.117,36.29,149.99,256.24,474.45,36.82,51.7767,105.4
2023-06-29,189.59,127.9,28.66,156.24,119.1,307.82,164.1,143.43,60.02,335.05,40.822,36.12,149.38,257.5,476.44,36.99,51.4267,106.7
2023-06-30,193.97,130.36,28.69,157.35,119.7,310.64,165.52,145.44,60.22,340.54,42.302,36.68,151.74,261.77,480.64,37.19,52.3933,107.25
2023-07-03,192.46,130.22,29.2,157.21,119.9,310.02,163.35,146.61,60.58,337.99,42.413,36.65,152.5,279.82,477.88,37.28,52.7333,107.46
2023-07-05,191.33,130.38,29.08,156.31,121.75,310.8,162.81,144.64,61.03,338.15,42.317,36.46,152.24,282.48,471.22,37.48,52.7033,106.91
2023-07-06,191.81,128.36,28.28,152.88,120.11,302.02,161.6,143.21,60.56,341.27,42.103,35.63,151.99,276.54,469.36,37.13,52.37,102.92
2023-07-07,190.68,129.78,28.53,154.22,119.48,302.81,159.25,144.34,59.76,337.22,42.503,35.53,148.8,274.43,461.58,35.9,51.1633,103.16
2023-07-10,188.61,127.13,28.66,155.25,116.45,310.28,159.51,145.15,59.31,331.83,42.18,35.68,148.86,269.61,463.05,35.14,51.6267,104.69
2023-07-11,188.08,128.78,29.02,158.12,117.14,313.66,158.63,147.42,59.52,332.47,42.405,36.02,148.08,269.79,462.89,34.99,51.55,105.97
2023-07-12,189.77,130.8,29.36,159.64,118.93,317.52,158.08,148.15,59.84,337.2,43.902,35.99,148.85,271.99,451.7,34.86,51.68,106.49
2023-07-13,190.54,134.3,29.67,157.51,124.54,314.6,158.81,148.87,60.35,342.66,45.977,36.06,148.95,277.9,447.75,34.64,51.3767,104.54
2023-07-14,190.69,134.68,29.11,153.58,125.42,316.5,159.87,149.77,60.9,345.24,45.469,36.32,150.05,281.38,480.17,34.01,51.5533,100.94
2023-07-17,193.99,133.56,29.4,153.44,124.65,316.05,159.07,153.38,60.81,345.73,46.461,35.86,148.99,290.38,484.08,31.46,51.6167,101.38
2023-07-18,193.73,132.83,30.7,153.75,123.76,316.76,159.06,153.66,60.57,359.49,47.494,36.24,149.27,293.34,500.0,32.27,51.5233,100.92
2023-07-19,195.1,135.36,31.53,154.69,122.03,319.48,158.74,154.25,61.64,355.08,47.077,36.44,150.29,291.26,503.7,33.97,51.54,101.62
2023-07-20,193.13,129.96,31.69,156.4,119.2,319.09,168.38,156.15,62.39,346.87,45.52,36.77,150.56,262.9,504.24,33.64,52.4933,103.41
2023-07-21,191.94,130.0,31.98,158.69,120.02,320.47,170.19,154.95,62.44,343.77,44.309,37.4,152.93,260.02,506.53,33.88,52.79,103.89
2023-07-24,192.75,128.8,32.65,161.82,121.53,325.11,171.08,158.0,62.46,345.11,44.612,37.51,153.42,269.06,508.68,33.98,53.1,105.52
2023-07-25,193.62,129.13,32.15,162.56,122.21,325.13,172.39,156.82,62.25,350.98,45.679,37.06,153.78,265.28,510.93,34.24,53.0567,105.68
2023-07-26,194.5,128.15,32.41,161.34,129.27,329.59,172.72,157.76,63.05,337.77,45.452,37.21,153.94,264.35,508.0,34.34,53.2467,105.09
2023-07-27,193.22,128.25,31.95,159.66,129.4,329.71,173.69,156.02,62.44,330.72,45.9,36.2,152.11,255.71,505.23,33.55,53.0533,105.42
2023-07-28,195.83,132.21,31.9,158.87,132.58,331.37,174.48,156.91,62.48,338.37,46.75,36.07,156.41,266.44,502.91,34.03,53.3033,104.16
2023-07-31,196.45,133.68,32.0,163.66,132.72,333.84,167.53,157.96,61.93,335.92,46.729,36.06,156.3,267.43,506.37,34.08,53.2867,107.24
2023-08-01,195.605,131.69,31.62,162.3,131.55,332.07,168.89,157.18,61.77,336.34,46.507,35.61,156.25,261.07,504.74,33.43,53.0367,106.62
2023-08-02,192.58,128.21,31.19,159.73,128.38,328.5,169.91,155.4,61.96,327.5,44.269,35.35,156.59,254.11,504.8,33.32,53.0733,105.29
2023-08-03,191.17,128.91,31.41,159.67,128.45,329.85,170.64,156.35,61.64,326.66,44.515,35.0,157.0,259.32,504.86,33.06,53.0867,107.12
2023-08-04,181.99,139.57,31.3,159.31,128.11,326.43,169.04,156.02,60.71,327.78,44.68,35.02,155.28,253.86,502.73,32.62,52.78,107.42
2023-08-07,178.85,142.22,31.88,159.89,131.53,329.17,173.1,156.76,61.19,330.11,45.4165,35.68,156.92,251.45,510.74,32.53,53.4967,107.2
2023-08-08,179.8,139.94,31.27,159.65,131.4,327.81,173.18,155.88,60.92,326.05,44.664,35.64,157.09,249.7,505.86,32.57,53.55,107.73
2023-08-09,178.19,137.85,30.86,159.86,129.66,328.21,173.07,153.79,61.06,322.23,42.554,35.84,156.89,242.19,502.11,32.71,53.6367,109.56
2023-08-10,177.97,138.56,30.94,160.83,129.69,329.4,172.17,153.56,60.92,322.93,42.388,35.72,156.11,245.34,503.48,33.02,53.42,110.12
2023-08-11,177.79,138.41,31.29,164.15,129.56,331.11,173.85,154.45,61.17,321.01,40.855,36.04,157.02,242.65,508.01,33.36,53.7333,111.83
2023-08-14,179.46,140.57,30.93,164.03,131.33,329.95,173.44,154.77,60.88,324.04,43.753,36.07,155.79,239.76,510.93,33.56,53.3333,111.92
2023-08-15,177.45,137.67,29.94,159.24,129.78,332.14,172.94,150.83,60.47,321.86,43.94,35.39,154.79,232.96,506.69,33.26,53.06,108.16
2023-08-16,176.57,135.07,29.29,158.63,128.7,333.03,172.39,150.19,60.48,320.4,43.486,35.48,153.21,225.6,503.56,33.27,53.0867,106.34
2023-08-17,174.0,133.98,29.28,159.75,129.92,327.28,174.01,148.63,60.61,316.88,43.3435,36.51,152.11,219.22,493.96,33.06,51.8967,108.4
2023-08-18,174.49,133.22,29.11,160.9,127.46,327.37,172.49,148.97,60.95,316.48,43.299,36.66,152.54,215.49,498.44,33.18,52.6433,110.04
