date,open,high,low,close,volume,ticker,price,eps,pe_ratio,net_income,total_assets,shareholders_equity,total_debt,roe,roa,debt_to_equity,market_cap,shares_outstanding,is_eps_missing,is_eps_stale,is_pe_ratio_missing,is_pe_ratio_stale,is_net_income_missing,is_net_income_stale,is_total_assets_missing,is_total_assets_stale,is_shareholders_equity_missing,is_shareholders_equity_stale,is_total_debt_missing,is_total_debt_stale,is_roe_missing,is_roe_stale,is_roa_missing,is_roa_stale,is_debt_to_equity_missing,is_debt_to_equity_stale,is_market_cap_missing,is_market_cap_stale,is_shares_outstanding_missing,is_shares_outstanding_stale
2024-04-24,,169.3,166.21,169.02,48251835.0,AAPL,169.02,2.19,77.17808219178083,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,,170.61,168.1511,169.89,50558329.0,AAPL,169.89,2.19,77.57534246575342,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,,171.34,169.18,169.3,44812854.0,AAPL,169.3,2.19,77.30593607305937,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,,176.03,173.1,173.5,68149919.0,AAPL,173.5,2.19,79.22374429223744,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,,174.99,170.0,170.33,65824776.0,AAPL,170.33,2.19,77.77625570776256,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,,172.705,169.11,169.3,49387185.0,AAPL,169.3,2.19,77.30593607305937,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,,173.415,170.89,173.03,94211515.0,AAPL,173.03,2.19,79.00913242009133,33916000000.0,353514000000.0,74100000000.0,106000000000.0,0.4577058029689608,0.0959396233246773,1.4304993252361673,2878213972602.74,15486757990.86758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-03,,187.0,182.66,183.38,163224109.0,AAPL,183.38,1.53,119.8562091503268,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,,184.2,180.42,181.71,78319667.0,AAPL,181.71,1.53,118.76470588235294,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-07,,184.9,181.32,182.4,77298571.0,AAPL,182.4,1.53,119.2156862745098,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-08,,183.07,181.45,182.74,45057087.0,AAPL,182.74,1.53,119.43790849673204,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-09,,184.66,182.11,184.57,48948972.0,AAPL,184.57,1.53,120.63398692810456,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,,185.09,182.13,183.05,50745096.0,AAPL,183.05,1.53,119.640522875817,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-13,,187.1,184.62,186.28,71969409.0,AAPL,186.28,1.53,121.7516339869281,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,,188.3,186.29,187.43,52393619.0,AAPL,187.43,1.53,122.5032679738562,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,,190.65,187.37,189.72,70381988.0,AAPL,189.72,1.53,124.0,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,,191.095,189.6601,189.84,52845230.0,AAPL,189.84,1.53,124.07843137254902,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-17,,190.81,189.18,189.87,41282925.0,AAPL,189.87,1.53,124.09803921568628,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-20,,191.9199,189.01,191.04,44361275.0,AAPL,191.04,1.53,124.8627450980392,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-21,,192.73,190.9201,192.35,42309401.0,AAPL,192.35,1.53,125.718954248366,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-22,,192.8231,190.27,190.9,34648547.0,AAPL,190.9,1.53,124.77124183006536,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-23,,191.0,186.625,186.88,51005924.0,AAPL,186.88,1.53,122.1437908496732,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-24,,190.58,188.0404,189.98,36326975.0,AAPL,189.98,1.53,124.16993464052288,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-28,,193.0,189.1,189.99,52230051.0,AAPL,189.99,1.53,124.1764705882353,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-29,,192.247,189.51,190.29,53068016.0,AAPL,190.29,1.53,124.37254901960785,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-30,,192.18,190.63,191.29,49947941.0,AAPL,191.29,1.53,125.02614379084966,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-31,,192.57,189.91,192.25,75158277.0,AAPL,192.25,1.53,125.65359477124184,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03,,194.99,192.52,194.03,50078439.0,AAPL,194.03,1.53,126.81699346405227,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04,,195.32,193.0342,194.35,47471445.0,AAPL,194.35,1.53,127.02614379084967,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-05,,196.9,194.87,195.87,54156785.0,AAPL,195.87,1.53,128.0196078431373,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06,,196.5,194.17,194.48,41162753.0,AAPL,194.48,1.53,127.1111111111111,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-07,,196.94,194.14,196.89,53085712.0,AAPL,196.89,1.53,128.68627450980392,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-10,,197.3,192.15,193.12,97262077.0,AAPL,193.12,1.53,126.22222222222224,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-11,,207.16,193.63,207.15,172116296.0,AAPL,207.15,1.53,135.3921568627451,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-12,,220.2,206.9,213.07,198109293.0,AAPL,213.07,1.53,139.26143790849673,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-13,,216.75,211.6,214.24,97750229.0,AAPL,214.24,1.53,140.0261437908497,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-14,,215.17,211.3,212.49,70108898.0,AAPL,212.49,1.53,138.88235294117646,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-17,,218.95,212.72,216.67,93689100.0,AAPL,216.67,1.53,141.6143790849673,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18,,218.63,213.0,214.29,79943254.0,AAPL,214.29,1.53,140.05882352941177,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20,,214.24,208.85,209.68,86095783.0,AAPL,209.68,1.53,137.04575163398692,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21,,211.89,207.11,207.49,246421353.0,AAPL,207.49,1.53,135.6143790849673,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24,,212.7,206.59,208.14,80721906.0,AAPL,208.14,1.53,136.0392156862745,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25,,211.38,208.61,209.07,56280868.0,AAPL,209.07,1.53,136.6470588235294,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-26,,214.86,210.64,213.25,66213186.0,AAPL,213.25,1.53,139.37908496732027,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-27,,215.7395,212.35,214.1,49772707.0,AAPL,214.1,1.53,139.9346405228758,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-28,,216.07,210.3,210.62,82538718.0,AAPL,210.62,1.53,137.66013071895424,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,,217.51,211.92,216.75,60402929.0,AAPL,216.75,1.53,141.66666666666666,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-02,,220.38,215.1,220.27,58046178.0,AAPL,220.27,1.53,143.96732026143792,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,,221.55,219.03,221.55,37269801.0,AAPL,221.55,1.53,144.80392156862746,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-05,,226.45,221.65,226.34,59517108.0,AAPL,226.34,1.53,147.9346405228758,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-08,,227.85,223.25,227.82,59085861.0,AAPL,227.82,1.53,148.90196078431373,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-09,,229.4,226.3721,228.68,48013382.0,AAPL,228.68,1.53,149.4640522875817,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-10,,233.08,229.25,232.98,62627687.0,AAPL,232.98,1.53,152.27450980392155,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-11,,232.39,225.77,227.57,64456867.0,AAPL,227.57,1.53,148.73856209150327,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-12,,232.64,228.68,230.54,53046527.0,AAPL,230.54,1.53,150.6797385620915,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-15,,237.23,233.09,234.4,62623152.0,AAPL,234.4,1.53,153.20261437908496,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-16,,236.27,232.33,234.82,41184278.0,AAPL,234.82,1.53,153.47712418300654,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-17,,231.4599,226.64,228.88,57345884.0,AAPL,228.88,1.53,149.59477124183007,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-18,,230.44,222.27,224.18,66034585.0,AAPL,224.18,1.53,146.52287581699346,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-19,,226.8,223.275,224.31,49151453.0,AAPL,224.31,1.53,146.6078431372549,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-22,,227.78,223.09,223.96,48201835.0,AAPL,223.96,1.53,146.37908496732027,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-23,,226.94,222.68,225.01,39960260.0,AAPL,225.01,1.53,147.06535947712416,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-24,,224.8,217.13,218.54,61777576.0,AAPL,218.54,1.53,142.83660130718954,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-25,,220.85,214.62,217.49,51391199.0,AAPL,217.49,1.53,142.15032679738562,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-26,,219.49,216.01,217.96,41599345.0,AAPL,217.96,1.53,142.45751633986927,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-29,,219.3,215.75,218.24,36284528.0,AAPL,218.24,1.53,142.640522875817,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-30,,220.325,216.12,218.8,41493840.0,AAPL,218.8,1.53,143.00653594771242,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,,223.82,220.63,222.08,50036262.0,AAPL,222.08,1.53,145.15032679738562,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-01,,224.48,217.02,218.36,62477496.0,AAPL,218.36,1.53,142.71895424836603,23636000000.0,337411000000.0,74194000000.0,102600000000.0,0.3185702347898752,0.0700510653179653,1.382861147801709,2832921359477.124,15448366013.071896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-02,,225.6,217.71,219.86,105568560.0,AAPL,219.86,1.4,157.04285714285717,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-05,,213.5,196.0,209.27,119517900.0,AAPL,209.27,1.4,149.47857142857146,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-06,,209.99,201.07,207.23,69579488.0,AAPL,207.23,1.4,148.02142857142857,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07,,213.64,206.39,209.82,63516417.0,AAPL,209.82,1.4,149.87142857142857,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-08,,214.2,208.83,213.31,46801649.0,AAPL,213.31,1.4,152.36428571428573,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-09,,216.78,211.97,216.24,42201646.0,AAPL,216.24,1.4,154.45714285714288,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12,,219.5099,215.6,217.53,38028092.0,AAPL,217.53,1.4,155.37857142857143,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-13,,221.89,219.01,221.27,44155331.0,AAPL,221.27,1.4,158.05,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-14,,223.03,219.7,221.72,41948574.0,AAPL,221.72,1.4,158.37142857142857,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-15,,225.35,222.76,224.72,46398713.0,AAPL,224.72,1.4,160.51428571428573,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-16,,226.8271,223.6501,226.05,44338440.0,AAPL,226.05,1.4,161.46428571428572,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-19,,225.99,223.04,225.89,40687813.0,AAPL,225.89,1.4,161.35,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-20,,227.17,225.45,226.51,30299033.0,AAPL,226.51,1.4,161.79285714285714,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-21,,227.98,225.05,226.4,34765480.0,AAPL,226.4,1.4,161.71428571428572,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-22,,228.34,223.9,224.53,43673321.0,AAPL,224.53,1.4,160.37857142857143,21448000000.0,331612000000.0,66708000000.0,98300000000.0,0.3215206571925406,0.0646779971774242,1.473586376446603,3368255200000.0005,15320000000.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
